file_path,"('BININT2', 'TUPLE')","('MEMOIZE', 'STACK_GLOBAL')","('APPEND', 'SETITEMS')","('BINPUT', 'SETITEMS')","('REDUCE', 'LONG_BINPUT')","('BININT1', 'MARK')","('BININT2', 'TUPLE2')","('REDUCE', 'BINPUT')","('MEMOIZE', 'TUPLE')","('BININT2', 'TUPLE1')","('TUPLE1', 'LONG_BINPUT')","('MEMOIZE', 'EMPTY_TUPLE')","('BININT1', 'NONE')","('TUPLE1', 'BINPUT')","('BININT', 'MARK')","('BINPUT', 'TUPLE3')","('BININT1', 'BININT2')","('LONG_BINPUT', 'REDUCE')","('BINGET', 'GLOBAL')","('LONG_BINPUT', 'BINUNICODE')","('LONG_BINPUT', 'NEWTRUE')","('SETITEMS', 'EMPTY_DICT')","('MEMOIZE', 'SHORT_BINUNICODE')","('BININT1', 'BINFLOAT')","('LONG_BINPUT', 'BINGET')","('BINGET', 'LONG1')","('LONG_BINPUT', 'BINPERSID')","('BINGET', 'TUPLE2')","('BINPUT', 'EMPTY_LIST')","('NONE', 'TUPLE3')","('LONG_BINPUT', 'SETITEM')","('BININT1', 'TUPLE2')","('BININT1', 'TUPLE1')","('MARK', 'GLOBAL')","('BUILD', 'BININT2')","('LONG_BINPUT', 'SETITEMS')","('LONG_BINPUT', 'LONG_BINGET')","('BININT', 'BININT1')","('BININT2', 'NEWFALSE')","('BINPUT', 'MARK')","('LONG_BINPUT', 'BININT1')","('BINPUT', 'REDUCE')","('MEMOIZE', 'NEWFALSE')","('BINPUT', 'NONE')","('PROTO', 'GLOBAL')","('BINPUT', 'BINGET')","('BINPUT', 'BINPERSID')","('TUPLE1', 'MEMOIZE')","('EMPTY_TUPLE', 'REDUCE')","('BINGET', 'SHORT_BINUNICODE')","('NONE', 'BINGET')","('LONG_BINPUT', 'EMPTY_LIST')","('BINPUT', 'BININT1')","('NEWFALSE', 'GLOBAL')","('BININT1', 'BININT')","('BINPUT', 'APPENDS')","('BINGET', 'BINUNICODE')","('MARK', 'SHORT_BINUNICODE')","('LONG_BINGET', 'BINUNICODE')","('LONG_BINPUT', 'MARK')","('BININT', 'BININT')","('BUILD', 'NEWFALSE')","('NEWTRUE', 'TUPLE3')","('LONG_BINGET', 'BINGET')","('BININT1', 'TUPLE')","('TUPLE2', 'MEMOIZE')","('NONE', 'APPENDS')","('BINPERSID', 'BININT1')","('LONG_BINPUT', 'TUPLE3')","('BININT1', 'EMPTY_TUPLE')","('BININT', 'BININT2')","('LONG_BINGET', 'SETITEM')","('MARK', 'BINUNICODE')","('BINGET', 'LONG_BINGET')","('BININT', 'TUPLE')","('LONG_BINPUT', 'BININT2')","('BINPUT', 'EMPTY_DICT')","('LONG_BINGET', 'SETITEMS')","('LONG_BINGET', 'LONG_BINGET')","('MARK', 'BINGET')","('TUPLE2', 'LONG_BINPUT')","('MEMOIZE', 'REDUCE')","('TUPLE2', 'BINPUT')","('LONG1', 'BININT1')","('MEMOIZE', 'NEWTRUE')","('BININT', 'TUPLE2')","('BININT', 'TUPLE1')","('MEMOIZE', 'BINGET')","('MEMOIZE', 'BINPERSID')","('LONG_BINPUT', 'TUPLE1')","('LONG_BINPUT', 'APPENDS')","('BINPUT', 'BININT')","('NEWFALSE', 'SHORT_BINUNICODE')","('SETITEM', 'TUPLE')","('TUPLE3', 'LONG_BINPUT')","('NEWTRUE', 'BINGET')","('MEMOIZE', 'SETITEMS')","('APPENDS', 'BINUNICODE')","('TUPLE3', 'BINPUT')","('BINPUT', 'BININT2')","('BINFLOAT', 'TUPLE')","('NEWTRUE', 'SETITEM')","('NONE', 'NONE')","('MEMOIZE', 'BININT1')","('NONE', 'BININT')","('BINPUT', 'TUPLE')","('BININT2', 'TUPLE3')","('BINPUT', 'EMPTY_TUPLE')","('BINPERSID', 'BININT')","('LONG_BINPUT', 'EMPTY_DICT')","('BINPUT', 'APPEND')","('BINPUT', 'TUPLE2')","('BINPUT', 'TUPLE1')","('BINGET', 'MARK')","('BININT', 'LONG1')","('BINPERSID', 'BININT2')","('BINGET', 'NEWTRUE')","('EMPTY_TUPLE', 'EMPTY_TUPLE')","('LONG_BINPUT', 'LONG1')","('LONG1', 'BININT')","('BINGET', 'NONE')","('BINGET', 'BINGET')","('LONG_BINPUT', 'BININT')","('MARK', 'MARK')","('BININT2', 'MARK')","('LONG1', 'BININT2')","('BINGET', 'SETITEMS')","('SETITEMS', 'SETITEM')","('MEMOIZE', 'MARK')","('BINUNICODE', 'LONG_BINPUT')","('GLOBAL', 'LONG_BINPUT')","('BINPUT', 'GLOBAL')","('LONG_BINPUT', 'TUPLE')","('BINGET', 'BININT1')","('BINUNICODE', 'BINPUT')","('GLOBAL', 'BINPUT')","('LONG_BINGET', 'BININT1')","('BININT1', 'SHORT_BINUNICODE')","('BINPUT', 'NEWFALSE')","('BINPUT', 'LONG1')","('STACK_GLOBAL', 'MEMOIZE')","('BUILD', 'STOP')","('TUPLE', 'LONG_BINPUT')","('MEMOIZE', 'BININT2')","('MARK', 'BININT1')","('BININT2', 'BININT1')","('TUPLE', 'BINPUT')","('BININT1', 'BINUNICODE')","('PROTO', 'FRAME')","('REDUCE', 'MEMOIZE')","('EMPTY_TUPLE', 'NEWFALSE')","('BININT1', 'BINGET')","('BINPERSID', 'LONG1')","('APPENDS', 'BINGET')","('SETITEMS', 'STOP')","('EMPTY_LIST', 'LONG_BINPUT')","('BININT1', 'SETITEM')","('NEWFALSE', 'NEWTRUE')","('EMPTY_LIST', 'BINPUT')","('EMPTY_DICT', 'MEMOIZE')","('NEWFALSE', 'BINGET')","('LONG1', 'LONG1')","('BININT1', 'BININT1')","('LONG_BINPUT', 'NEWFALSE')","('SHORT_BINUNICODE', 'MEMOIZE')","('BINPUT', 'BUILD')","('EMPTY_DICT', 'LONG_BINPUT')","('BINGET', 'BININT')","('FRAME', 'EMPTY_DICT')","('EMPTY_DICT', 'BINPUT')","('SETITEMS', 'MARK')","('SETITEM', 'BINUNICODE')","('APPENDS', 'APPENDS')","('MEMOIZE', 'EMPTY_DICT')","('BINGET', 'BININT2')","('BININT1', 'TUPLE3')","('MARK', 'LONG1')","('BINPUT', 'BINUNICODE')","('LONG1', 'TUPLE')","('MARK', 'BININT')","('PROTO', 'EMPTY_DICT')","('BINPUT', 'NEWTRUE')","('BINGET', 'EMPTY_TUPLE')","('SETITEM', 'BUILD')","('SETITEM', 'SETITEM')","('TUPLE', 'MEMOIZE')","('BININT1', 'EMPTY_LIST')","('SETITEM', 'SETITEMS')","('NEWTRUE', 'GLOBAL')","('MARK', 'BININT2')","('BININT2', 'BININT2')","('MEMOIZE', 'BININT')","('NONE', 'BINUNICODE')"
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/rinna__youri-7b-instruction/pytorch_model/data.pkl.trace.txt,0,0,0,0,520,0,226,62,0,65,118,0,0,12,0,0,1,260,0,259,0,0,0,0,259,0,260,0,0,0,0,226,65,0,0,1,0,0,0,2,59,31,0,0,0,31,31,0,291,0,0,0,6,1,0,0,290,0,0,0,0,0,0,0,0,0,0,1,0,0,88,0,2,0,0,201,0,0,0,290,402,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,31,0,1,88,0,0,0,0,290,0,0,0,0,259,0,0,580,0,291,0,202,0,0,0,518,0,2,260,0,66,3,0,0,31,32,0,0,520,0,0,226,62,0,0,0,0,0,202,0,1,0,0,0,0,0,290,0,0,260,0,0,0,0,0,1,0,0,0,0,0,0,0,33,291,0,1,0,290,0,0,0,0,0,0,0,226,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Unbabel__TowerBase-7B-v0.1/pytorch_model/data.pkl.trace.txt,65,0,0,0,520,0,226,62,0,65,118,0,0,12,0,0,291,260,0,259,0,0,0,0,518,0,260,0,0,0,0,226,65,0,0,1,0,0,0,2,59,31,0,0,0,62,31,0,291,0,0,0,6,1,0,0,290,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,2,0,226,201,0,0,0,290,402,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,31,0,1,0,0,0,0,0,290,0,0,0,0,0,0,0,290,0,291,0,0,0,0,0,518,0,2,260,0,66,3,0,0,31,0,0,0,520,0,0,226,62,0,0,0,0,0,0,0,1,0,0,0,0,0,290,0,0,260,0,0,0,225,0,1,0,0,0,0,65,0,0,33,0,0,1,0,290,0,0,0,0,0,0,0,226,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/beomi__KoAlpaca-KoRWKV-1.5B/pytorch_model/data.pkl.trace.txt,268,0,0,0,821,0,170,55,0,148,268,0,0,28,0,0,438,410,0,820,0,0,0,0,410,0,410,0,0,0,0,170,148,0,0,1,0,0,0,2,134,28,0,0,0,27,28,0,438,0,0,0,14,1,0,0,437,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,2,0,170,524,0,0,0,437,324,0,16,0,0,0,0,0,0,0,0,8,0,0,228,0,0,0,12,34,0,0,0,0,0,28,120,1,0,0,0,0,0,437,0,0,0,0,0,0,0,437,162,438,0,0,0,0,0,1230,0,2,410,0,85,3,0,0,28,0,0,0,820,0,0,290,56,0,0,0,0,0,0,0,1,0,0,0,0,0,437,0,240,410,0,0,0,0,0,1,0,0,0,0,0,120,0,56,0,0,1,0,437,0,0,0,0,0,0,0,290,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/openaccess-ai-collective__tiny-mistral/pytorch_model/data.pkl.trace.txt,17,0,0,0,88,0,58,62,0,17,22,0,0,12,0,0,75,44,0,43,0,0,0,0,86,0,44,0,0,0,0,58,17,0,0,1,0,0,0,2,11,31,0,0,0,62,31,0,75,0,0,0,6,1,0,0,74,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,2,0,58,33,0,0,0,74,66,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,31,0,1,0,0,0,0,0,74,0,0,0,0,0,0,0,74,0,75,0,0,0,0,0,86,0,2,44,0,66,3,0,0,31,0,0,0,88,0,0,58,62,0,0,0,0,0,0,0,1,0,0,0,0,0,74,0,16,44,0,0,0,57,0,1,0,0,0,0,17,0,0,33,0,0,1,0,74,0,0,0,0,0,0,0,42,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/EleutherAI__pythia-1b-v0/archive/data.pkl.trace.txt,146,0,0,0,432,16,66,56,0,130,260,0,0,32,0,0,212,216,1,430,0,0,0,0,215,0,216,0,0,0,0,66,162,0,0,1,0,0,0,4,158,28,0,0,0,28,28,0,244,0,0,0,20,1,0,0,242,0,0,14,16,0,0,0,48,0,0,244,0,16,16,0,2,0,82,174,0,0,0,243,116,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22,0,0,0,0,0,28,0,1,0,0,0,0,0,243,0,0,0,16,0,0,0,242,72,244,0,0,0,0,0,646,0,2,216,0,87,4,0,0,26,0,0,0,460,0,16,82,60,0,0,0,16,0,0,0,1,0,0,0,0,0,243,0,32,202,0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,16,1,0,243,0,0,0,0,0,0,0,82,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/EleutherAI__pythia-410m-v0/archive/data.pkl.trace.txt,218,0,0,0,672,24,98,56,0,194,404,0,0,32,0,0,316,336,1,670,0,0,0,0,335,0,336,0,0,0,0,98,242,0,0,1,0,0,0,4,246,28,0,0,0,28,28,0,364,0,0,0,20,1,0,0,362,0,0,22,24,0,0,0,72,0,0,364,0,24,24,0,2,0,122,270,0,0,0,363,180,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22,0,0,0,0,0,28,0,1,0,0,0,0,0,363,0,0,0,24,0,0,0,362,112,364,0,0,0,0,0,1006,0,2,336,0,87,4,0,0,26,0,0,0,716,0,24,122,60,0,0,0,24,0,0,0,1,0,0,0,0,0,363,0,48,314,0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,24,1,0,363,0,0,0,0,0,0,0,122,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/crumb__distilpythia/pytorch_model/data.pkl.trace.txt,56,0,0,0,132,6,26,56,0,50,80,0,0,32,0,0,82,66,2,131,0,0,0,0,65,0,66,0,0,0,0,26,62,0,0,1,0,0,0,4,48,28,0,0,0,28,28,0,94,0,0,0,20,1,0,0,91,0,0,4,6,0,0,0,18,0,0,94,0,6,6,0,2,0,32,54,0,0,0,93,36,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22,0,0,0,0,0,28,0,1,0,0,0,0,0,93,0,0,0,6,0,0,0,91,22,94,0,0,0,0,0,197,0,2,66,0,86,5,0,0,26,0,0,0,140,0,6,32,60,0,0,0,6,0,0,0,1,0,0,0,0,0,93,0,12,62,0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,6,1,0,93,0,0,0,0,0,0,0,32,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/clibrain__Llama-2-7b-ft-instruct-es-gptq-4bit/pytorch_model/data.pkl.trace.txt,737,0,0,0,2319,0,674,55,0,513,1006,0,0,20,0,0,1187,1160,1,2317,0,0,0,0,1159,0,1159,0,0,0,0,674,513,0,0,2,0,0,0,2,503,27,0,0,0,27,28,0,1187,0,0,0,10,1,0,0,1185,0,0,0,0,0,0,0,0,0,0,1187,0,0,0,0,3,0,450,1377,0,0,0,1186,1312,0,36,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,34,0,0,0,0,0,28,0,1,0,0,0,0,0,1186,0,0,0,0,0,0,0,1185,438,1187,0,0,0,0,0,3477,0,2,1159,0,85,4,0,0,28,0,0,0,2319,0,0,674,55,0,0,0,0,0,0,0,1,0,0,0,0,0,1186,0,448,1159,0,0,0,0,0,1,1,0,0,0,0,0,0,57,0,0,1,0,1186,0,0,0,0,0,0,0,226,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Salesforce__codegen-350M-mono/archive/data.pkl.trace.txt,103,0,0,0,308,20,82,62,0,83,138,0,0,28,0,0,185,154,1,153,0,0,0,0,307,0,154,0,0,0,0,82,83,0,0,1,0,0,0,6,69,31,0,0,0,61,31,0,185,0,0,0,14,1,0,0,183,0,0,16,20,0,0,0,20,0,0,185,0,0,20,0,2,0,102,69,0,0,0,184,138,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,31,0,1,0,0,0,0,0,184,0,0,0,0,0,0,0,183,0,185,0,0,0,0,0,307,0,2,154,0,65,4,0,0,31,0,0,0,340,0,20,102,70,0,0,0,0,0,0,0,1,0,0,0,0,0,184,0,20,154,0,0,0,101,0,1,0,0,0,0,83,0,0,34,0,20,1,0,184,0,0,0,0,0,0,0,102,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/nota-ai__cpt_st-vicuna-v1.3-2.7b-ppl/pytorch_model/data.pkl.trace.txt,25,0,0,0,184,0,86,62,0,25,56,0,0,18,0,0,111,92,0,91,0,0,0,0,182,0,92,0,0,0,0,86,49,0,0,1,0,0,0,2,28,31,0,0,0,62,31,0,123,0,0,0,9,1,0,0,122,0,0,0,0,0,0,0,12,0,0,123,0,0,0,0,2,0,86,64,0,0,0,122,128,0,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,31,0,1,0,0,0,0,0,122,0,0,0,0,0,0,0,122,0,123,0,0,0,0,0,182,0,2,92,12,66,3,0,0,31,0,0,0,184,0,0,86,62,0,0,0,0,0,0,0,1,0,0,0,0,0,122,0,12,92,0,0,0,85,0,1,0,0,0,0,25,0,0,33,0,0,1,0,122,0,0,0,0,0,0,0,86,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/BioMistral__BioMistral-7B/pytorch_model/data.pkl.trace.txt,65,0,0,0,534,0,226,50,0,65,122,0,0,8,0,0,291,267,0,268,0,1,0,0,800,0,266,0,0,0,0,226,65,1,0,1,486,0,0,3,62,24,0,0,1,71,25,0,293,0,0,0,4,0,0,0,290,0,0,1,0,0,0,0,0,0,0,291,0,0,0,0,3,0,226,205,25,0,0,580,410,0,42,0,0,0,0,0,0,0,0,1,0,291,0,0,0,0,0,21,0,291,0,0,0,25,0,1,0,753,0,0,0,580,0,0,290,0,0,0,0,580,0,291,0,0,0,1,0,1021,0,3,266,0,53,5,486,0,25,0,0,1,799,0,0,226,74,0,0,0,0,0,0,0,0,0,487,0,0,0,291,0,0,266,0,0,755,225,0,24,0,486,0,0,65,0,0,27,0,0,0,1,292,1,0,0,0,1,0,0,226,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/ayameRushia__gpt2-small-indonesia-fine-tuning-poem/archive/data.pkl.trace.txt,110,0,0,0,291,12,51,57,0,98,166,0,0,30,0,0,161,145,1,289,0,1,0,0,145,0,145,0,0,0,0,51,98,0,0,1,151,0,0,4,94,28,0,0,1,28,28,0,175,0,0,0,17,0,0,0,171,0,0,11,12,0,0,0,24,0,0,173,0,12,12,0,3,0,63,125,0,0,0,172,84,0,18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,0,0,28,0,1,0,152,0,0,0,172,0,0,0,12,0,0,0,172,52,173,0,0,0,1,0,586,0,2,145,0,87,4,151,0,26,0,0,1,310,0,12,63,60,0,0,0,12,0,0,0,0,0,152,0,0,0,173,0,12,135,0,0,153,0,0,0,0,151,0,0,0,0,0,59,0,12,0,0,174,1,0,0,0,1,0,0,63,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/cxllin__StableHermes-3b/pytorch_model/data.pkl.trace.txt,130,0,0,0,657,0,226,55,0,130,244,0,0,16,0,0,356,328,0,656,0,0,0,0,328,0,328,0,0,0,0,226,130,0,0,1,0,0,0,2,122,28,0,0,0,27,28,0,356,0,0,0,8,1,0,0,355,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,2,0,226,328,0,0,0,355,412,0,40,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,1,0,0,0,0,0,355,0,0,0,0,0,0,0,355,206,356,0,0,0,0,0,984,0,2,328,0,85,3,0,0,28,0,0,0,656,0,0,226,56,0,0,0,0,0,0,0,1,0,0,0,0,0,355,0,0,328,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,1,0,355,0,0,0,0,0,0,0,226,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/bigscience__distill-bloom-1b3/archive/data.pkl.trace.txt,100,0,0,0,237,0,49,63,0,100,158,0,0,42,0,0,148,118,0,119,0,1,0,0,235,0,118,0,0,0,0,49,100,0,0,1,148,0,0,2,80,31,0,0,1,62,31,0,151,0,0,0,21,0,1,0,148,0,0,1,0,0,0,0,0,0,0,149,0,0,1,0,3,0,49,39,0,0,0,148,78,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,31,0,1,0,149,0,0,0,148,0,0,0,0,0,0,0,148,0,149,0,0,0,1,0,385,0,2,118,0,66,3,148,0,31,0,0,1,236,0,0,49,62,0,0,0,0,0,0,0,0,0,149,0,0,0,149,0,0,118,0,0,150,48,0,0,0,148,0,0,100,0,0,33,0,0,0,0,150,1,0,0,0,1,0,0,48,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/benjamin__gpt2-wechsel-chinese/archive/data.pkl.trace.txt,110,0,0,0,284,12,51,62,0,98,160,0,0,36,0,0,161,142,1,141,0,0,0,0,282,0,141,0,0,0,0,51,98,0,0,1,0,0,0,4,80,31,0,0,0,62,32,0,173,0,0,0,18,1,0,0,171,0,0,10,12,0,0,0,24,0,0,173,0,12,12,0,2,0,63,41,0,0,0,172,82,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,31,0,1,0,0,0,0,0,172,0,0,0,12,0,0,0,171,0,173,0,0,0,0,0,282,0,2,142,12,66,4,0,0,30,0,0,0,303,0,12,63,67,0,0,0,12,0,0,0,1,0,0,0,0,0,172,0,12,131,0,0,0,62,0,1,0,0,0,0,98,0,0,34,0,12,1,0,172,0,0,0,0,0,0,0,63,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/hazyresearch__based-1b/pytorch_model/data.pkl.trace.txt,139,0,0,0,545,0,160,55,0,117,216,0,0,20,0,0,299,272,0,543,0,0,0,0,272,0,272,0,0,0,0,160,119,0,0,1,0,0,0,2,130,28,0,0,0,27,28,0,300,0,0,0,11,1,0,0,299,0,0,0,0,0,0,0,1,0,0,300,0,0,0,0,2,0,160,271,0,0,0,299,286,0,34,0,0,0,0,0,0,0,0,17,0,0,42,0,0,0,2,28,0,0,0,0,0,28,0,1,0,0,0,0,0,299,0,0,0,0,0,0,0,300,143,300,0,0,0,0,0,815,0,2,272,0,85,3,0,0,28,0,0,0,544,0,0,182,56,0,0,0,0,0,0,0,1,0,0,0,0,0,299,0,67,272,0,0,0,0,0,1,0,0,0,0,0,44,0,56,0,0,1,0,299,0,0,0,0,0,0,0,160,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/llmware__bling-1b-0.1/pytorch_model/data.pkl.trace.txt,146,0,0,0,433,16,66,57,0,130,260,0,0,32,0,0,212,216,1,432,0,1,0,0,216,0,216,0,0,0,0,66,162,0,0,1,181,0,0,4,159,28,0,0,1,28,28,0,246,0,0,0,20,0,0,0,242,0,0,15,16,0,0,0,48,0,0,244,0,16,16,0,3,0,82,174,0,0,0,243,116,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22,0,0,0,0,0,28,0,1,0,182,0,0,0,243,0,0,0,16,0,0,0,242,72,244,0,0,0,1,0,830,0,2,216,0,87,4,181,0,26,0,0,1,460,0,16,82,60,0,0,0,16,0,0,0,0,0,182,0,0,0,244,0,32,202,0,0,183,0,0,0,0,181,0,0,0,0,0,59,0,16,0,0,245,1,0,0,0,1,0,0,82,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Aratako__sarashina2.1-1b-sft/pytorch_model/data.pkl.trace.txt,0,0,0,0,376,0,170,62,0,49,86,0,0,12,0,0,0,188,0,187,0,0,0,0,187,0,188,0,0,0,0,170,49,0,0,1,0,0,0,2,43,31,0,0,0,31,31,0,219,0,0,0,6,1,1,0,218,0,0,0,1,0,0,0,0,0,0,1,0,0,219,0,2,0,219,145,0,0,0,218,290,0,50,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,25,0,0,0,0,0,31,0,1,218,0,0,0,0,218,0,0,0,0,0,0,0,436,187,219,0,0,0,0,0,374,0,2,188,0,66,3,0,0,31,0,0,0,376,0,0,170,62,0,0,0,0,0,0,0,1,0,0,0,0,0,218,0,0,188,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,1,0,218,0,0,0,0,0,0,0,168,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/IDEA-CCNL__Wenzhong2.0-GPT2-3.5B-chinese/archive/data.pkl.trace.txt,272,0,0,0,785,30,212,63,0,242,448,0,0,36,0,0,484,393,0,393,0,0,0,0,785,0,392,0,0,0,0,32,242,0,0,0,0,0,0,4,308,31,0,0,0,62,32,0,424,0,0,0,24,1,0,0,423,0,0,28,30,0,0,0,60,0,0,424,0,30,30,0,2,0,152,28,0,0,0,423,224,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,32,0,1,0,0,0,0,0,423,0,0,0,30,0,0,0,423,0,424,0,0,1,0,0,785,0,2,392,30,66,3,0,0,30,0,0,0,841,0,30,62,67,0,0,0,30,0,0,0,1,0,0,0,0,0,423,0,30,364,0,0,0,151,0,1,0,0,0,0,242,0,0,33,0,30,1,0,423,0,0,0,0,0,0,0,152,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/acrastt__Marx-3B-V2/pytorch_model/data.pkl.trace.txt,53,0,0,0,464,0,184,62,0,53,140,0,0,18,0,0,237,232,1,231,0,0,0,0,463,0,232,0,0,0,0,184,105,0,0,1,0,0,0,2,70,31,0,0,0,61,31,0,263,0,0,0,9,1,0,0,261,0,0,0,0,0,0,0,26,0,0,263,0,0,0,0,2,0,184,162,0,0,0,262,324,0,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,31,0,1,0,0,0,0,0,262,0,0,0,0,0,0,0,261,0,263,0,0,0,0,0,463,0,2,232,26,65,4,0,0,31,0,0,0,464,0,0,184,62,0,0,0,0,0,0,0,1,0,0,0,0,0,262,0,26,232,0,0,0,183,0,1,0,0,0,0,53,0,0,34,0,0,1,0,262,0,0,0,0,0,0,0,184,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/nickypro__tinyllama-15M/pytorch_model/data.pkl.trace.txt,13,0,0,0,50,0,43,62,0,13,10,0,0,16,0,0,56,25,0,25,25,0,0,0,49,0,25,0,0,0,0,43,13,0,0,0,0,0,0,2,5,31,0,0,0,62,31,0,56,0,0,0,8,0,0,0,55,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,2,0,43,20,0,0,0,55,40,0,46,0,0,0,0,0,0,0,0,1,0,0,0,55,0,0,0,23,0,0,0,0,0,31,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,55,0,56,0,0,1,0,0,49,0,2,25,0,66,3,0,0,0,0,0,0,50,0,0,43,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,0,0,13,0,0,33,0,0,1,31,55,0,0,0,0,0,1,0,43,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/CodeGPTPlus__deepseek-coder-1.3b-typescript/pytorch_model/data.pkl.trace.txt,49,0,0,0,383,0,170,55,0,49,86,0,0,12,0,0,219,192,1,382,0,0,0,0,191,0,191,0,0,0,0,170,49,0,0,1,0,0,0,2,43,27,0,0,0,27,28,0,219,0,0,0,6,1,0,0,217,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,2,0,170,191,0,0,0,218,296,0,44,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,1,0,0,0,0,0,218,0,0,0,0,0,0,0,217,148,219,0,0,0,0,0,573,0,2,191,0,85,4,0,0,28,0,0,0,383,0,0,170,55,0,0,0,0,0,0,0,1,0,0,0,0,0,218,0,0,191,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,1,0,218,0,0,0,0,0,0,0,170,0,0
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/roneneldan__TinyStories-Instruct-2Layers-33M/pytorch_model/data.pkl.trace.txt,18,0,0,0,12,2,14,56,0,16,8,0,0,24,0,0,32,6,1,10,0,0,0,0,5,0,6,0,0,0,0,14,16,0,0,1,0,0,0,4,4,28,0,0,0,28,28,0,34,0,0,0,14,1,0,0,32,0,0,0,2,0,0,0,4,0,0,34,0,2,2,0,2,0,16,6,0,0,0,33,4,0,24,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,24,0,0,0,0,0,28,0,1,0,0,0,0,0,33,0,0,0,2,0,0,0,32,2,34,0,0,0,0,0,16,0,2,6,0,87,4,0,0,26,0,0,0,12,0,2,16,60,0,0,0,2,0,0,0,1,0,0,0,0,0,33,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,2,1,0,33,0,0,0,0,0,0,0,16,0,0
