name,likes,downloads,last_updated,decision_score
huggingartists/cardi-b,0,21,2021-09-24 12:29:25+00:00,-0.022718941178224594
huggingtweets/brandonreeves08,0,20,2021-05-21 21:01:47+00:00,-0.029490936284959246
ehdwns1516/gpt2_review_star1,0,23,2021-07-23 01:06:16+00:00,-0.012559581380046203
akhooli/gpt2-ar-poetry-aub,0,21,2021-05-21 12:25:35+00:00,-0.007273004096940872
deepparag/DumBot-Beta,0,2,2021-12-22 16:32:40+00:00,-0.006525564810084483
anweasha/DialoGPT-small-Jake,0,20,2022-02-12 16:10:13+00:00,-0.09362758187725817
huggingtweets/bestmusiclyric-poetsorg,0,20,2021-05-29 15:46:48+00:00,-0.01794814008438972
huggingtweets/andrewcuomo,0,20,2021-05-21 18:58:21+00:00,-0.027135568164861734
Verge/Peterbot,0,21,2022-03-02 04:28:19+00:00,-0.027318145511379233
hrv/DialoGPT-small-rick-morty,0,20,2021-08-27 06:55:43+00:00,-0.060441964928269476
danny481/DialoGPT-small-datnguyenchatbot,0,19,2021-12-29 11:41:26+00:00,-8.778559963096288e-05
huggingtweets/adderallblack,0,20,2021-05-21 17:36:11+00:00,-0.053827708893476656
huggingtweets/behemilf,0,20,2021-06-23 19:06:29+00:00,-0.014776963542536992
crystalgate/DialoGPT-small-rick,0,19,2022-01-05 17:17:39+00:00,-0.006041438127261212
huggingtweets/bladeecity,0,21,2022-05-24 14:38:31+00:00,-0.01464165604614942
huggingartists/oxxxymiron,0,22,2022-07-06 16:17:56+00:00,-0.06566542711150836
bmdonnell/DialoGPT-medium-harrypotter,0,20,2021-08-28 04:56:49+00:00,-0.0016790158184190052
huggingtweets/akasarahjean,0,20,2021-05-21 17:55:49+00:00,-0.033277707365356846
huggingartists/kehlani,0,22,2021-08-09 11:15:09+00:00,-0.01193427713221018
P4RZ1V4L/DialoGPT-Medium-Tony,0,24,2022-03-06 12:00:15+00:00,-0.06794788281130593
huggingtweets/agendernihilist,0,20,2021-05-21 17:50:24+00:00,-0.018465419942012007
huggingartists/fear-factory,0,22,2021-08-10 09:30:46+00:00,-0.009875568375167565
huggingtweets/_colebennett_,0,20,2021-08-02 19:31:13+00:00,-0.020735264482070748
White/white-bot,0,23,2021-09-06 14:13:46+00:00,-0.020371109318039204
huggingtweets/ai_hexcrawl-gods_txt,0,20,2021-06-15 16:52:45+00:00,-0.01843855776985448
